128,-42.62532557,-18.46157611,12.08032507
129,-42.62666735,-18.46245687,12.08055555
130,-42.62801081,-18.46333599,12.08078769
131,-42.62935346,-18.46421595,12.08101901
132,-42.63069565,-18.4650964,12.08124985
133,-42.63203879,-18.46597594,12.08148162
134,-42.63338162,-18.46685582,12.08171307
135,-42.63472434,-18.46773585,12.08194438
136,-42.63606672,-18.46861625,12.08217534
137,-42.63740998,-18.46949581,12.08240716
138,-42.63875283,-18.4703758,12.08263856
139,-42.64009577,-18.47125575,12.08287002
140,-42.64143858,-18.47213586,12.08310135
141,-42.6427815,-18.47301589,12.08333277
142,-42.64412449,-18.47389589,12.08356423
143,-42.64546663,-18.47477677,12.08379483
144,-42.64681051,-18.47565595,12.08402715
145,-42.64815346,-18.47653609,12.08425852
146,-42.64949654,-18.47741614,12.08449001
147,-42.65083963,-18.4782962,12.0847215
148,-42.6521827,-18.47917633,12.08495294
149,-42.65352592,-18.48005634,12.08518452
150,-42.65486817,-18.48093735,12.08541511
151,-42.65621222,-18.4818166,12.08564748
152,-42.65755541,-18.48269674,12.08587897
153,-42.65889869,-18.48357684,12.08611053
154,-42.66024191,-18.48445702,12.08634202
155,-42.66158478,-18.48533758,12.08657315
156,-42.66292854,-18.48621729,12.08680515
157,-42.66427187,-18.48709747,12.08703669
158,-42.6656149,-18.48797797,12.08726793
159,-42.66695864,-18.48885781,12.08749985
160,-42.66830206,-18.489738,12.08773143
161,-42.66964552,-18.49061818,12.08796304
162,-42.67098898,-18.4914984,12.08819464
163,-42.67233248,-18.49237861,12.08842625
164,-42.67367522,-18.49325962,12.08865709
165,-42.67501956,-18.49413906,12.08888951
166,-42.67636313,-18.49501931,12.08912114
167,-42.67770677,-18.49589952,12.08935282
168,-42.67905035,-18.49677982,12.08958443
169,-42.68039399,-18.4976601,12.08981608
170,-42.68173775,-18.49854029,12.09004784
171,-42.68308146,-18.49942056,12.09027953
172,-42.68442517,-18.50030088,12.0905112
173,-42.68576895,-18.50118116,12.09074292
174,-42.68711276,-18.50206144,12.09097465
175,-42.68845657,-18.50294176,12.09120637
176,-42.68980045,-18.50382204,12.09143814
177,-42.6911443,-18.50470239,12.09166986
178,-42.69248814,-18.50558277,12.09190156
179,-42.69383209,-18.50646309,12.09213335
180,-42.69517605,-18.50734343,12.09236512
181,-42.69652005,-18.50822376,12.09259693
182,-42.69786409,-18.50910408,12.09282876
183,-42.69920806,-18.50998452,12.0930605
184,-42.70055212,-18.5108649,12.09329231
185,-42.70189618,-18.5117453,12.09352411
186,-42.70324039,-18.5126256,12.09375603
187,-42.70458444,-18.5135061,12.09398778
188,-42.70592858,-18.51438653,12.09421961
189,-42.70727196,-18.51526776,12.09445065
190,-42.70861699,-18.51614737,12.09468334
191,-42.70996123,-18.51702781,12.0949152
192,-42.71130465,-18.5179091,12.09514624
193,-42.71264979,-18.51878871,12.09537898
194,-42.71399413,-18.51966916,12.09561089
195,-42.71533844,-18.52054966,12.09584277
196,-42.71668286,-18.52143009,12.09607473
197,-42.71802723,-18.52231061,12.09630663
198,-42.71937122,-18.52319154,12.09653813
199,-42.72071575,-18.52407196,12.09677015
200,-42.72205977,-18.52495294,12.09700164
200,-30.661242117591,-30.661242117591,11.8363765629279
