1,10748.5194410622
2,5376.38896094425
3,2900.77368282208
4,1807.41104818853
5,1243.49023592485
6,915.718689214613
7,708.035226297339
8,567.756562783413
9,468.260874103062
10,394.927032540795
11,339.177857491662
12,295.706698287364
13,261.083406885447
14,233.008086682481
15,209.890027615735
16,190.599299548085
17,174.314500067202
18,160.42629721232
19,148.474525836235
20,138.106105423233
21,129.046241528207
22,121.078314219123
23,114.029574598121
24,107.760802769549
25,102.158717371067
26,97.1303277365703
27,92.5986784787723
28,88.4996061311248
29,84.7792405175654
30,81.3920608621574
31,78.2993695089666
32,75.4680832145608
33,72.8697682009287
34,70.4798640403983
35,68.2770548620672
36,66.2427565008637
37,64.3606954461348
38,62.6165609673093
39,60.9977159307673
40,59.4929548471267
41,58.0923002315516
42,56.7868299887225
43,55.5685300705755
44,54.4301676905586
45,53.365181163672
46,54.3871258138157
47,53.9164233797114
48,53.4620386895894
49,53.0233623443952
50,52.5998109736927
51,54.090121092059
52,54.0510655586269
53,54.0121648105448
54,53.9734183563633
55,53.9348257095119
56,53.8963863812951
57,53.8580998924615
58,53.8199657571438
59,53.7819834998887
60,53.7441526389811
61,53.7064727029735
62,53.6689432229397
63,53.6315637261673
64,53.594333751094
65,53.5572528289029
66,53.5203205021243
67,53.4835363046204
68,53.446899784246
69,53.4104104845906
70,53.3740679542591
71,53.3378717412582
72,53.3018213999436
73,53.2659164856109
74,53.230156548511
75,53.1945411538691
76,53.1590698586069
77,53.1237422332511
78,53.0885578358061
79,53.0535162403226
80,53.0186170096493
81,52.9838597188789
82,52.9492439447791
83,52.9147692601161
84,52.8804352484787
85,52.8462414888416
86,52.8121875632507
87,52.7782730551403
88,52.7444975507156
89,52.7108606439846
90,52.6773619206084
91,52.8419936794372
92,52.8386823116057
93,52.8353723296629
94,52.8320637392201
95,52.8287565401064
96,52.8254507300142
97,52.8221463109218
98,52.8188432745057
99,52.8155416305705
100,52.8122413740471
101,52.8089425030899
102,52.8056450219372
103,52.8023489254201
104,52.7990542150934
105,52.7957608933306
106,52.7924689502031
107,52.7891784009895
108,52.7858892280334
109,52.7826014444805
110,52.7793150429068
111,52.7760300253645
112,52.772746389826
113,52.76946413804
114,52.7661832662262
115,52.7629037822166
116,52.7596256736914
117,52.7563489487851
118,52.7530736030158
119,52.7497996387143
120,52.7465270553207
121,52.7432558484298
122,52.7399860213462
123,52.7367175761827
124,52.7334505048689
125,52.7301848135925
126,52.7269204993193
127,52.7236575633393
128,52.7203960056233
129,52.7171358170512
130,52.7138770117619
131,52.7106195822858
132,52.7073635227312
133,52.7041088409006
134,52.7008555324406
135,52.6976035995156
136,52.6943530405677
137,52.691103851006
138,52.6878560385513
139,52.6846095966497
140,52.6813645271796
141,52.6781208298175
142,52.6748785033042
143,52.6716375473612
144,52.6683979645939
145,52.6651597453417
146,52.661922903654
147,52.6586874263516
148,52.6554533195209
149,52.6522205808123
150,52.6489892096043
151,52.6811237864901
152,52.6778916013184
153,52.6746607836039
154,52.6714313438916
155,52.6682032606148
156,52.6649765506322
157,52.6617512077716
158,52.6585272318954
159,52.6553046240349
160,52.6520833778017
161,52.6749420031448
162,52.6717209068221
163,52.6685011624854
164,52.6652827940197
165,52.6620657887944
166,52.6588501491806
167,52.6556358852689
168,52.6524229665299
169,52.6492114236938
170,52.6460012445821
1,Inf
170,52.6542655850187
1,1120.68674450316
2,1086.8015281005
1,413.329014110388
2,410.53265780575
3,405.239567742469
4,397.161049101882
5,385.943597843142
170,52.6618321211219
169,52.6650390669147
170,52.6618321211219
169,52.6574689781988
170,52.6542656470948
170,52.6542656470948
170,52.6740628242409
169,52.6772710036299
169,52.6772710036299
169,51.1655335363506
170,52.6618321211219
170,52.6618321211219
170,52.6542656470948
